siteid,sitename,county,itemid,itemname,itemengname,itemunit,monitordate,concentration
64,陽明,臺北市,3,臭氧,O3,ppb,"2021-05-02 17:00",49.9
64,陽明,臺北市,2,一氧化碳,CO,ppm,"2021-05-02 17:00",0.19
64,陽明,臺北市,7,二氧化氮,NO2,ppb,"2021-05-02 17:00",0.7
64,陽明,臺北市,4,懸浮微粒,PM10,μg/m3,"2021-05-02 17:00",15.0
64,陽明,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2021-05-02 17:00",10.0
64,陽明,臺北市,1,二氧化硫,SO2,ppb,"2021-05-02 17:00",2.2
64,陽明,臺北市,3,臭氧,O3,ppb,"2021-05-02 18:00",48.5
64,陽明,臺北市,2,一氧化碳,CO,ppm,"2021-05-02 18:00",0.19
64,陽明,臺北市,7,二氧化氮,NO2,ppb,"2021-05-02 18:00",0.4
64,陽明,臺北市,1,二氧化硫,SO2,ppb,"2021-05-02 18:00",2.1
64,陽明,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2021-05-02 18:00",15.0
64,陽明,臺北市,4,懸浮微粒,PM10,μg/m3,"2021-05-02 18:00",15.0
64,陽明,臺北市,2,一氧化碳,CO,ppm,"2021-05-02 19:00",0.17
64,陽明,臺北市,3,臭氧,O3,ppb,"2021-05-02 19:00",41.7
64,陽明,臺北市,7,二氧化氮,NO2,ppb,"2021-05-02 19:00",0.7
64,陽明,臺北市,1,二氧化硫,SO2,ppb,"2021-05-02 19:00",2.1
64,陽明,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2021-05-02 19:00",11.0
64,陽明,臺北市,4,懸浮微粒,PM10,μg/m3,"2021-05-02 19:00",15.0
64,陽明,臺北市,2,一氧化碳,CO,ppm,"2021-05-02 20:00",0.18
64,陽明,臺北市,7,二氧化氮,NO2,ppb,"2021-05-02 20:00",0.5
64,陽明,臺北市,4,懸浮微粒,PM10,μg/m3,"2021-05-02 20:00",13.0
64,陽明,臺北市,3,臭氧,O3,ppb,"2021-05-02 20:00",38.6
64,陽明,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2021-05-02 20:00",9.0
64,陽明,臺北市,1,二氧化硫,SO2,ppb,"2021-05-02 20:00",2.3
64,陽明,臺北市,4,懸浮微粒,PM10,μg/m3,"2021-05-02 21:00",18.0
64,陽明,臺北市,1,二氧化硫,SO2,ppb,"2021-05-02 21:00",2.5
64,陽明,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2021-05-02 21:00",8.0
64,陽明,臺北市,3,臭氧,O3,ppb,"2021-05-02 21:00",39.1
64,陽明,臺北市,7,二氧化氮,NO2,ppb,"2021-05-02 21:00",0.9
64,陽明,臺北市,2,一氧化碳,CO,ppm,"2021-05-02 21:00",0.16
64,陽明,臺北市,4,懸浮微粒,PM10,μg/m3,"2021-05-02 22:00",15.0
64,陽明,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2021-05-02 22:00",8.0
64,陽明,臺北市,2,一氧化碳,CO,ppm,"2021-05-02 22:00",0.16
64,陽明,臺北市,3,臭氧,O3,ppb,"2021-05-02 22:00",38.3
64,陽明,臺北市,1,二氧化硫,SO2,ppb,"2021-05-02 22:00",2.1
64,陽明,臺北市,7,二氧化氮,NO2,ppb,"2021-05-02 22:00",0.9
64,陽明,臺北市,4,懸浮微粒,PM10,μg/m3,"2021-05-02 23:00",12.0
64,陽明,臺北市,7,二氧化氮,NO2,ppb,"2021-05-02 23:00",0.3
64,陽明,臺北市,2,一氧化碳,CO,ppm,"2021-05-02 23:00",0.16
64,陽明,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2021-05-02 23:00",10.0
64,陽明,臺北市,3,臭氧,O3,ppb,"2021-05-02 23:00",38.4
64,陽明,臺北市,1,二氧化硫,SO2,ppb,"2021-05-02 23:00",2.2
64,陽明,臺北市,7,二氧化氮,NO2,ppb,"2021-05-03 00:00",x
64,陽明,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2021-05-03 00:00",8
64,陽明,臺北市,4,懸浮微粒,PM10,μg/m3,"2021-05-03 00:00",11
64,陽明,臺北市,1,二氧化硫,SO2,ppb,"2021-05-03 00:00",2
64,陽明,臺北市,3,臭氧,O3,ppb,"2021-05-03 00:00",37.9
